,0,1
383,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
384,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
385,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
386,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
387,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
388,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
389,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
390,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
391,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
392,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
393,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
394,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
395,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
396,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
397,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
398,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
399,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
400,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
401,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
402,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
403,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
404,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
405,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
406,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
407,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
408,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
409,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
410,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
411,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
412,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
413,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
414,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
415,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
416,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
417,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
418,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
419,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
420,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
421,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
422,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
423,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
424,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
425,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
426,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
427,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
428,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
429,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
430,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
431,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
432,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
433,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
434,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
435,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
436,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
437,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
438,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
439,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
440,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
441,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
442,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
443,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
444,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
445,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
446,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
447,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
448,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
449,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
450,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
451,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
452,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
453,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
454,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
455,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
456,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
457,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
458,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
459,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
460,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
461,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
462,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
463,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
464,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
465,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
466,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
467,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
468,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
469,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
470,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
471,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
472,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
473,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
474,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
475,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
476,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
477,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
478,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
479,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
480,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
481,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
482,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
483,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
484,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
485,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
486,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
487,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
488,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
489,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
490,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
491,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
492,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
493,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
494,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
495,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
496,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
497,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
498,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
499,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
500,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
501,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
502,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
503,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
504,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
505,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
506,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
507,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
508,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
509,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
510,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
511,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
512,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
513,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
514,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
515,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
516,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
517,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
518,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
519,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
520,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
521,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
522,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
523,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
524,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
525,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
526,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
527,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
528,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
529,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
530,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
531,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
532,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
533,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
534,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
535,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
536,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
537,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
538,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
539,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
540,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
541,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
542,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
543,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
544,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
545,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
546,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
547,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
548,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
549,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
550,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
551,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
552,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
553,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
554,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
555,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
556,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
557,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
558,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
559,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
560,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
561,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
562,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
563,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
564,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
565,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
566,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
567,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
568,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
569,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
570,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
571,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
572,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
573,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
574,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
575,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
576,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
577,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
578,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
579,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
580,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
581,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
582,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
583,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
584,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
585,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
586,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
587,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
588,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
589,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
590,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
591,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
592,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
593,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
594,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
595,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
596,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
597,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
598,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
599,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
600,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
601,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
602,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
603,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
604,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
605,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
606,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
607,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
608,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
609,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
610,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
611,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
612,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
613,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
614,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
615,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
616,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
617,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
618,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
619,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
620,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
621,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
622,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
623,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
624,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
625,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
626,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
627,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
628,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
629,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
630,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
631,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
632,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
633,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
634,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
635,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
636,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
637,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
638,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
639,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
640,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
641,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
642,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
643,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
644,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
645,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
646,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
647,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
648,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
649,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
650,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
651,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
652,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
653,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
654,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
655,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
656,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
657,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
658,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
659,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
660,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
661,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
662,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
663,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
664,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
665,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
666,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
667,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
668,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
669,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
670,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
671,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
672,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
673,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
674,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
675,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
676,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
677,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
678,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
679,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
680,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
681,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
682,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
683,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
684,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
685,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
686,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
687,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
688,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
689,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
690,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
691,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
692,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
693,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
694,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
695,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
696,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
697,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
698,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
699,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
700,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
701,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
702,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
703,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
704,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
705,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
706,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
707,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
708,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
709,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
710,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
711,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
712,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
713,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
714,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
715,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
716,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
717,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
718,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
719,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
720,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
721,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
722,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
723,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
724,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
725,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
726,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
727,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
728,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
729,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
730,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
731,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
732,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
733,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
734,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
735,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
736,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
737,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
738,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
739,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
740,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
741,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
742,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
743,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
744,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
745,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
746,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
747,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
748,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
749,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
750,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
